user1,user2
14804,13335
13335,16430
16430,1610
1610,47
47,2177
2177,14515
14515,12102
12102,10182
10182,122
19449,10230
10230,18708
18708,7564
7564,2726
2726,10597
10597,10285
17836,12330
12330,12881
12881,16455
16455,15956
15956,2054
10764,1836
1836,19226
19226,17557
17557,11351
11351,4570
4570,6128
6128,5885
5885,11096
11096,3237
3237,9969
9969,16918
16918,5219
5219,5657
5657,19813
19813,16831
16831,10975
10975,7290
7290,2790
2790,21550
21550,19289
19289,19663
19663,8334
8334,22172
14041,7173
7173,19665
19665,17179
17179,13726
13726,16455
16117,143
143,10230
10230,15241
15241,22004
22004,20581
20581,18420
17487,11598
11598,12737
12737,8311
8311,16918
16918,7144
7144,17566
17566,3282
3282,11970
11970,14041
14041,21306
21306,16117
16117,10230
10230,6562
6562,9670
9670,18370
18370,519
519,4774
4774,7778
7778,22496
903,21515
21515,19663
19663,16455
16455,8374
8374,7014
4910,19475
19475,436
436,4925
4925,2997
2997,15330
15330,7014
6562,18186
18186,22490
22490,13133
13133,8069
8069,21656
21656,17762
17762,2196
2196,8323
8323,18662
18662,6921
6921,6254
6254,22839
22839,6581
6581,14344
14344,15330
15330,12383
12383,11884
11884,8954
8954,20115
20115,4639
4639,10587
10587,20514
20514,13726
13726,11366
11366,19813
19813,7438
7438,16831
16831,18072
18072,18483
18483,19209
19209,4522
4522,13263
13263,17530
17530,13199
13199,6949
6949,6395
6395,18129
18129,4910
4910,14687
14687,11682
11682,15133
15133,8317
8317,10223
10223,1973
1973,18328
18328,4602
4602,20104
20104,14469
14469,14898
14898,19739
19739,9390
9390,16188
16188,15167
15167,7173
7173,8205
8205,2790
2790,8594
8594,17428
17428,6049
6049,11847
11847,22014
22014,11981
11981,5241
5241,11792
11792,20495
20495,519
519,250
250,15837
15837,5817
5817,2536
2536,14239
14239,3678
3678,9980
9980,6163
6163,3210
3210,14041
14041,3235
3235,9540
9540,11126
11126,13386
13386,4494
4494,6440
6440,5828
5828,10181
10181,20463
20463,1246
1246,263
263,13442
13442,22075
22075,16370
16370,1516
1516,12189
12189,15103
15103,18394
18394,870
870,22514
22514,8089
8089,18039
18039,7186
7186,12070
12070,1504
1504,18269
18269,5184
5184,22848
22848,1310
1310,20092
20092,10487
10487,3348
3348,4917
4917,10966
10966,8239
8239,14683
14683,14826
14826,3768
3768,22854
22854,19400
19400,7014
7014,920
920,1340
1340,7897
7897,3164
3164,14319
14319,6265
6265,19133
19133,21526
21526,12705
12705,22677
22677,13674
13674,12736
12736,15817
19663,23067
23067,14354
14354,2793
2793,17920
17920,8956
903,3348
3348,15804
15804,14354
14354,22173
22173,9688
9688,10509
17385,10696
10696,5145
5145,16291
16291,21047
21047,10429
10429,19489
19489,18695
18695,18279
18279,7906
7906,21206
12881,19663
19663,6065
6065,868
868,21486
21486,7837
7837,10230
10230,2740
19142,14384
14384,7958
7958,19494
19494,13462
13462,5409
5409,2651
2651,22329
22329,23062
23062,903
903,7718
7718,11745
11745,16022
16022,2221
2221,16227
16227,13600
13600,10341
10341,16610
16610,19651
19651,6023
6023,4048
4048,7490
7490,21760
21760,15266
15266,8830
8830,12064
12064,1515
1515,23044
23044,20470
20470,8278
8278,15962
15962,10190
10190,14012
14012,394
394,10619
10619,6648
6648,6662
6662,5832
5832,19663
19663,4999
4999,153
153,2167
2167,13644
13644,11142
11142,8355
8355,12490
12490,5413
5413,16188
16188,21974
21974,19991
19991,9130
9130,15229
15229,7331
7331,22180
22180,15094
15094,14432
14432,21857
21857,15468
15468,10461
10461,365
365,3414
3414,7310
7310,8553
8553,12480
12480,4540
4540,972
972,21917
21917,7014
7014,18438
9178,17840
17840,3770
3770,762
762,10222
10222,8174
8174,13806
13806,9334
9334,22011
22011,21690
21690,13622
13622,4658
4658,3215
3215,3417
3417,16286
16286,6662
6662,18138
18138,12550
12550,23080
23080,1317
1317,2312
2312,819
819,19494
19494,21630
21630,20211
20211,9567
9567,2377
2377,19997
19997,10930
10930,9594
9594,18129
18129,8263
8263,20251
20251,22005
22005,8026
8026,284
284,21306
21306,20700
20700,6605
6605,14898
14898,8311
8311,17135
17135,19101
19101,12590
12590,17559
17559,2010
2010,17221
17221,4211
4211,17870
17870,11086
11086,19663
19663,9249
9249,7591
7591,8487
8487,22083
22083,9398
9398,22975
22975,2571
2571,12130
12130,1125
1125,1567
1567,2567
2567,6065
6065,6128
6128,696
696,3742
3742,11971
11971,436
436,18440
18440,17923
17923,1679
1679,8274
8274,492
492,6562
6562,7214
7214,2576
2576,5275
5275,3893
3893,12287
12287,18213
18213,3011
3011,11719
11719,16110
16110,8402
8402,4518
4518,7498
7498,4906
4906,6445
6445,13696
13696,11352
11352,2875
2875,14915
14915,10835
10835,14082
14082,19813
19813,4764
4764,2397
2397,12174
12174,15714
15714,15692
15692,2779
2779,4086
4086,3348
3348,253
253,1685
1685,20636
20636,15488
15488,8945
8945,12881
12881,8240
8240,22327
22327,5140
5140,16942
16942,4192
4192,15669
15669,15962
15962,14866
14866,5927
5927,15941
15941,19446
19446,12480
12480,6512
6512,21430
21430,19433
19433,10242
10242,5190
5190,17237
17237,16743
16743,22427
22427,22494
22494,6127
6127,23030
23030,10223
10223,4269
4269,21893
21893,1909
1909,17571
17571,19571
19571,14319
14319,9852
9852,5424
5424,21240
21240,9429
9429,12300
12300,18007
18007,22030
22030,16455
16455,13568
13568,9213
9213,6041
6041,16948
16948,21656
21656,22052
22052,16004
16004,18305
18305,228
228,22185
22185,5940
5940,14889
14889,18128
18128,18202
18202,8951
8951,20992
20992,527
527,21389
21389,1204
1204,19387
19387,19937
19937,1786
1786,22258
22258,6451
6451,16795
16795,2167
2167,17287
17287,9588
9588,19984
19984,1202
1202,6649
6649,6471
6471,20252
20252,4265
4265,22237
22237,782
782,8956
8956,17324
17324,5571
5571,18910
18910,11093
11093,2079
2079,22495
22495,5971
5971,12737
12737,7014
7014,12832
12832,16115
16115,18868
18868,20019
20019,17440
17440,8626
903,13940
13940,461
461,2363
2363,19981
19981,6793
6793,13049
13049,19663
19663,13009
13009,19060
19060,21012
21012,4279
4279,17399
17399,7188
7188,2054
2054,11598
11598,9540
9540,809
809,12098
12098,16615
16615,6121
6121,18154
18154,14380
14380,19074
19074,4068
4068,17559
17559,11872
11872,855
855,15266
15266,15798
15798,13301
13301,10020
10020,12211
12211,21748
21748,5674
5674,4281
4281,18647
18647,14702
14702,14752
14752,22053
22053,11953
11953,9337
9337,17870
17870,4282
4282,8072
8072,15831
15831,22688
22688,18169
18169,6430
6430,15962
15962,19300
19300,11181
11181,21426
21426,13175
13175,11356
11356,5366
5366,7834
7834,12277
12277,12324
12324,12881
12881,5105
5105,904
904,1920
1920,10091
10091,12974
12974,21129
21129,16455
16455,45
45,16552
16552,16265
16265,20994
20994,782
782,4056
4056,22676
22676,18128
18128,6173
6173,10399
10399,22490
22490,22075
22075,2893
2893,868
868,22185
22185,7014
8174,394
394,17559
17559,20588
20588,7018
7018,18552
18552,8047
8047,16649
16649,10230
10230,22482
22482,16844
16844,234
234,18836
18836,11719
11719,18031
18031,22420
22420,2641
2641,2793
2793,9049
9049,4173
4173,9077
9077,7014
10032,21515
21515,12881
12881,6295
6295,7767
7767,1204
17654,9810
9810,13140
13140,1974
1974,17939
17939,19173
19173,4281
4281,16888
16888,3166
3166,1616
1616,543
17870,6471
6471,15479
15479,16149
16149,5366
5366,6430
6430,21700
21700,10276
10276,3834
3834,16455
13819,13613
13613,19981
19981,21515
21515,14354
14354,12881
12881,15330
15330,15962
15962,19663
19663,5953
5953,12098
12098,10230
10230,11456
11456,17335
17335,7014
7014,7173
7173,21700
21700,12376
12376,1607
1607,8095
8095,4231
4231,16795
16795,20019
20019,3072
3072,903
903,11647
11647,20058
20058,17038
17038,14834
14834,5841
5841,22644
22644,18253
18253,5675
5675,4537
4537,6798
6798,19991
19991,4117
4117,19136
19136,12060
10193,18427
18427,1481
1481,14004
14004,7729
7729,18229
18229,11584
11584,16149
16149,17976
17976,12840
12840,18129
18129,11520
11520,8550
8550,9312
9312,23066
23066,20709
20709,21515
21515,9245
9245,12643
12643,9370
9370,13044
13044,11089
11089,22017
22017,9969
9969,22854
22854,2336
2336,19909
19909,2194
2194,3431
3431,21805
21805,2997
2997,9205
9205,19663
19663,7047
7047,19101
19101,4910
4910,15140
15140,4155
4155,18444
18444,22508
22508,6669
6669,22452
22452,22915
22915,6545
6545,3348
3348,1513
1513,12705
3611,2054
2054,15267
15267,19869
19869,4216
4216,18575
18575,16381
16381,3461
9377,10505
10505,8353
8353,5856
5856,10769
10769,16256
16256,13759
13759,8562
8562,20549
20549,16743
16743,9293
9293,7790
7790,16295
16295,1315
1315,1755
1755,9931
9931,774
774,18460
18460,7014
15250,20718
20718,16913
16913,7119
7119,7173
7173,13442
13442,46
8174,10230
10230,1646
1646,17038
17038,2893
2893,17559
3274,8695
8695,2836
2836,8159
8159,7014
7014,19101
4910,7014
7014,2893
2893,15330
15330,19663
19663,15563
15563,12881
12881,20460
3580,19304
19304,234
234,11725
11725,2688
2688,21733
21733,13931
13931,9797
9797,10845
10845,903
903,2807
2807,14020
14020,10341
10341,3582
3582,8174
8174,3065
3065,13600
13600,7901
7901,14079
14079,17726
17726,19494
19494,16735
16735,3320
3320,9377
9377,14031
14031,11579
11579,17230
17230,19663
19663,11814
11814,12098
12098,12073
12073,18617
18617,783
783,3820
3820,13602
13602,21258
21258,6912
6912,8189
8189,15687
15687,436
436,4433
4433,22637
22637,8830
8830,22866
22866,18995
18995,15829
15829,2740
2740,10230
10230,2658
2658,1612
1612,15962
15962,18250
18250,21700
21700,15197
15197,16036
16036,9006
9006,17920
17920,5209
5209,21166
21166,13116
13116,19475
19475,17038
17038,18093
18093,4419
4419,6672
6672,16767
16767,3826
3826,15745
15745,1133
1133,7014
13868,21700
21700,1607
1607,5713
5713,11770
11770,1919
1919,11793
11793,16149
16149,11086
11086,14515
14515,17557
17557,14395
14395,6232
6232,16818
16818,4139
4139,4530
4530,3424
3424,16455
16455,12840
12840,12211
12211,3525
3525,12881
12881,13613
13613,15962
15962,16972
16972,14180
14180,2156
2156,5841
5841,11872
11872,1504
1504,21413
21413,16824
16824,8374
8374,21237
21237,4988
4988,5381
5381,11354
11354,11131
11131,2312
2312,7014
7014,13644
13644,17441
17441,9159
23095,11872
11872,16115
16115,13033
13033,4834
4834,12486
12486,5764
5764,8329
8329,8036
8036,11141
21974,748
748,6411
6411,22475
22475,6857
6857,18140
18140,267
267,461
461,18469
18469,8018
8018,2082
2082,23030
23030,21690
21690,2893
2893,7846
7846,19241
19241,2312
2312,22960
22960,7213
7213,19317
19317,3482
3482,8566
8566,837
837,7626
7626,9797
9797,11967
11967,2154
2154,18816
18816,2983
2983,21943
21943,13531
13531,18442
18442,22143
22143,8651
8651,18310
18310,13916
13916,7111
7111,4248
4248,1667
1667,14344
14344,7100
7100,15571
15571,8553
8553,6868
6868,18312
18312,22709
22709,17058
17058,4056
4056,17981
17981,19721
19721,4650
4650,9466
9466,15124
15124,1773
1773,21288
21288,20263
20263,15715
15715,4776
4776,17289
17289,4395
4395,2854
2854,11496
11496,12799
12799,170
170,4333
4333,5947
5947,11346
11346,6662
6662,2141
2141,18099
18099,11212
11212,22191
22191,13569
13569,10835
10835,9217
9217,7606
7606,17614
17614,5480
5480,2562
2562,7729
7729,18956
18956,7479
7479,23003
23003,12905
12905,18578
18578,11072
11072,16443
16443,3569
3569,18171
18171,11692
11692,10069
10069,12686
12686,14317
14317,18274
18274,18603
18603,6471
6471,3263
3263,18092
18092,18134
18134,15949
15949,4197
4197,4419
4419,20470
20470,18205
18205,7014
7014,16683
16683,10487
10487,552
552,8353
8353,5211
5211,15945
15945,15690
15690,15297
5304,19843
19843,22951
22951,21471
21471,19298
19298,13573
13573,10420
10420,372
12785,14535
14535,16961
16961,4453
4453,1050
1050,45
45,17673
17673,10284
10284,6462
6462,18662
18662,14898
14898,5400
5400,17924
17924,3541
3541,9035
9035,13155
13155,13890
13890,13869
13869,5840
5840,8097
8097,11763
11763,18105
18105,19407
19407,730
730,7466
7466,7014
16188,7290
7290,12962
12962,5493
5493,16769
16769,14103
14103,2334
2334,4744
4744,2097
2097,21536
21536,16117
16117,5019
5019,10439
10439,6492
6492,13598
13598,12954
3348,5713
5713,14041
14041,12667
12667,4910
4910,8848
8848,18394
18394,4231
4231,7014
15330,12881
12881,5991
5991,10434
10434,3348
3348,2893
2893,7014
7014,19423
19423,10285
10285,4910
4910,20393
20393,810
810,14331
14331,4231
4231,15250
15250,12024
12024,9118
9118,9159
4947,12881
12881,16552
16552,5659
5659,10979
10979,22397
22397,15479
15479,10418
138,6732
6732,6501
6501,1612
1612,22854
22854,21728
21728,6672
6672,14432
14432,9479
9479,16036
16036,3424
3424,7144
7144,21917
21917,5531
21882,5436
5436,19494
19494,10155
10155,4551
4551,8837
8837,5306
5306,8122
8122,11692
11692,6912
19226,21084
21084,4192
4192,16683
16683,16552
16552,7144
7144,5713
3791,7834
7834,3710
3710,2612
2612,13522
13522,12276
12276,1389
1389,13484
13484,12245
3348,20393
20393,22397
22397,4910
4910,966
966,20746
20746,10418
10418,7887
7887,5991
5991,12881
12881,5784
5784,6691
6691,10285
10285,10928
10928,13833
13833,17530
17530,21249
21249,4173
4173,2740
2740,6169
6169,8174
8174,18695
18695,7064
7064,22052
22052,20019
20019,5824
5824,9118
9118,810
810,21266
21266,7014
7014,19943
19943,9159
9159,2140
2140,7780
7780,8938
8938,4231
4231,2893
2893,8848
8848,7466
7466,17870
17870,10434
10237,10883
10883,1632
1632,22638
22638,2010
2010,2790
2790,22854
22854,17311
17311,8036
8036,19298
19298,19058
20588,3770
3770,5453
5453,903
903,7850
7850,3065
3065,21012
21012,22439
22439,18213
18213,11089
11089,19663
19663,7056
7056,21700
21700,15962
15962,15266
15266,23067
23067,12102
12102,12849
12849,23066
23066,18438
18438,272
6570,1518
1518,2810
2810,1919
1919,2726
2726,11692
11692,727
727,2585
2585,6462
6462,19665
19665,19903
19903,16964
16964,19184
19184,4574
16972,16934
16934,19663
19663,15962
15962,18213
18213,12
12,16455
22490,11009
11009,13726
13726,17986
17986,10884
10884,15719
6662,14767
14767,812
812,1447
1447,20376
20376,22688
22688,8353
8353,22505
22505,8463
8463,15696
15696,3166
15563,19663
19663,14354
14354,12881
12881,15330
15330,7014
7014,8174
8174,17920
17920,13110
13110,4910
4910,12812
12812,19943
19943,2997
2997,10418
10418,3247
3247,17924
17924,17530
17530,14369
14369,18328
18328,17289
17289,10696
10696,22172
22172,3629
3629,21061
21061,10360
10360,19553
19553,18093
18093,6169
6169,766
766,3811
3811,4576
4576,855
855,16010
16010,6964
6964,2893
2893,22714
22714,2218
2218,7787
17870,12847
12847,461
461,3907
3907,19663
19663,7767
7767,16149
16149,14395
14395,11096
11096,19247
19247,18201
18201,12881
12881,13819
13819,3292
3292,16455
16455,22752
22752,14278
14278,21700
21700,10032
10032,1315
1315,5841
5841,18540
18540,2334
2334,12465
12465,7014
15563,8174
8174,12881
12881,19663
19663,21700
21700,17559
17559,2793
2793,10230
10230,20427
20427,12891
12891,22966
22966,15266
15266,6232
6232,17924
17924,6169
6169,16036
16036,6662
6662,6806
6806,12969
12969,15274
19663,903
903,15798
15798,9588
9588,22317
22317,6216
6216,7014
12080,14687
14687,3554
3554,17674
17674,16743
16743,10230
10230,11300
11300,749
10710,13973
13973,14060
14060,16171
16171,1738
1738,19827
19827,19984
19984,13049
13049,7194
7194,19101
19101,15647
15647,12645
12645,22854
22854,18863
18863,12727
12727,21977
21977,12765
12765,4279
4279,8550
8550,1919
1919,21481
21481,17
17,17410
17410,16280
16280,4443
4443,8938
8938,8942
8942,10597
10597,3348
3348,22005
22005,12881
12881,8357
8357,13244
13244,15267
15267,1972
1972,9159
9159,5927
5927,13095
13095,13554
13554,14775
14775,6041
6041,7014
7014,7834
7834,46
46,810
810,15836
15836,21840
21840,5828
5828,5798
5798,17754
17754,3563
3563,1334
1334,17870
17870,11266
11266,5675
5675,3718
3718,6396
6396,17924
17924,14415
14415,3309
3309,11508
11508,22457
22457,16658
16658,5413
8174,21184
21184,2997
2997,8560
8560,14405
14405,21081
4192,12736
12736,3679
3679,14041
14041,11126
11126,3676
3676,11354
11354,2096
12881,3348
3348,17530
17530,13110
13110,2893
2893,271
271,17925
17925,10418
10418,7014
7014,21974
21974,810
810,2740
2740,21349
21349,10285
10285,2218
2218,394
19494,15962
15962,6232
6232,12881
12881,3391
3391,19527
19527,15200
15200,4202
4202,2122
2122,7014
8421,3770
3770,11754
11754,19398
19398,15102
15102,8842
8842,16735
16735,19707
19707,11279
11279,1447
1447,10230
10230,8369
8369,15144
15144,13354
13354,8506
8506,1887
3348,4066
4066,15330
15330,4231
4231,20393
20393,17530
17530,10285
10285,7014
7014,17924
17924,4464
4464,8848
8848,4910
4910,15250
15250,9159
16934,13709
13709,12881
12881,8402
8402,1818
1818,12211
12211,20427
20427,10230
10230,11086
11086,15962
15962,14395
14395,19663
19663,6065
6065,22891
22891,12840
12840,17870
17870,8174
8174,5713
5713,17557
17557,18155
18155,21700
21700,12657
12657,868
868,5453
5453,21413
21413,1919
1919,4916
4916,1304
1304,4139
4139,9969
9969,21185
21185,22854
22854,14432
14432,15600
15600,10276
10276,16455
16455,7014
855,903
903,13216
13216,15267
15267,6609
6609,5582
5582,20967
20967,14775
14775,12736
12736,7834
7834,12778
12778,18662
18662,4522
4522,17742
17742,16145
16145,4040
4040,2096
2096,17754
17754,1871
1871,6946
6946,7207
7207,11852
4192,12736
12736,11419
11419,7014
7014,6921
6921,18662
18662,2096
2096,11970
11970,19420
19420,4040
4040,11354
11354,3676
3676,6946
6946,2177
2177,13726
13726,22496
22496,1012
5079,18896
18896,21609
21609,6755
6755,3826
3826,6909
6909,22783
22783,6836
5495,394
394,14354
14354,47
47,2226
2226,20757
20757,2553
15330,22490
22490,22004
22004,3748
3748,15133
15133,4211
4211,1786
1786,18129
18129,13189
13189,6801
6801,7713
7713,353
353,9249
9249,9160
9160,13674
13674,748
12980,6439
6439,16787
16787,17063
17063,3166
3166,12038
12038,18930
18930,1091
1091,11408
11408,10176
10176,20045
20045,10230
10230,18205
9312,14075
14075,3541
3541,3141
3141,17742
17742,1871
1871,14060
14060,2531
11598,18623
18623,14762
14762,2442
2442,20887
20887,17870
17870,20211
20211,11453
11453,22439
22439,14079
14079,20056
20056,726
726,4810
4810,21515
21515,7331
7331,19663
19663,17220
17220,14867
14867,11086
11086,4055
4055,21700
21700,8174
8174,4395
4395,15208
15208,18376
18376,7566
7566,6942
6942,21309
21309,14706
14706,8374
8374,10069
15330,16137
16137,20543
20543,7864
7864,18129
18129,13709
13709,18554
18554,10749
10749,1516
1516,5742
5742,12983
12983,5841
17142,3563
3563,9969
9969,19937
19937,21426
21426,7014
7864,17870
17870,9249
9249,419
419,15816
15816,22854
22854,1663
1663,17401
17401,18128
18128,15133
616,903
903,19663
19663,17226
17226,20479
20479,9895
13049,8995
8995,8229
8229,22659
22659,20859
20859,15133
15133,17135
17135,13938
13938,8392
13462,17870
17870,16440
16440,3941
3941,6912
6912,19663
19663,22767
22767,12881
12881,2010
2010,21515
21515,272
272,18213
18213,11089
11089,4581
4581,16455
16455,12342
12342,12657
12657,10223
10223,8956
8956,9193
9193,6632
6632,5841
5841,16697
16697,8278
8278,5127
5127,7014
3677,8581
8581,14515
14515,2623
2623,3302
3302,21004
21004,7295
7295,21357
21357,10021
10021,12847
12847,1315
1315,15660
15660,9035
9035,3563
3563,21980
21980,12297
12297,13111
13111,16188
16188,3274
18897,16914
16914,5713
5713,8403
8403,4419
4419,1091
1091,16921
11351,1982
1982,5190
5190,5882
5882,8581
8581,12881
12881,18540
18540,1607
1607,2997
9242,6581
6581,5582
5582,2858
2858,10597
10597,10997
10997,19660
19660,6879
6879,13746
13746,17844
17844,2771
2771,20578
20578,6492
6492,15156
15156,15227
15227,4023
4023,7484
7484,21517
21517,13322
13322,5971
5971,8475
8475,22676
22676,16011
16011,19964
19964,13823
13823,16291
16291,14075
14075,17258
17258,7834
7834,12736
12736,15692
15692,9599
9599,2096
2096,13111
13111,10393
10393,22941
22941,22136
22136,2369
2369,22014
22014,6227
6227,14148
14148,7089
7089,9496
9496,15749
15749,11126
11126,7408
7408,21794
21794,9392
9392,18851
18851,19080
19080,22661
22661,19407
19407,10598
10598,5353
20727,10270
10270,3770
3770,23066
23066,12088
12088,16149
16149,18442
13931,22053
22053,22854
22854,6857
6857,12386
12386,17870
17870,18695
16555,21656
21656,14041
14041,2054
2054,21700
21700,1401
1401,3072
3072,903
903,6876
6876,16110
16110,10301
10301,15167
15167,13867
13867,20929
20929,19663
19663,7418
7418,13613
13613,21515
21515,16455
16455,12024
12024,4530
4530,4916
4916,13868
13868,11598
11598,14354
14354,12376
12376,8095
8095,22490
22490,9249
9249,23067
23067,16818
16818,17856
17856,16913
17008,5986
5986,10740
10740,16297
16297,5773
5773,19557
19557,2661
2661,22036
22036,7365
7365,12859
12859,4699
4699,1151
1151,19171
19171,18607
18607,16778
16778,249
249,386
1738,19578
19578,17487
17487,6762
6762,7743
7743,7482
7482,21018
21018,18662
18662,8734
8734,18897
18897,8652
8652,263
263,9828
9828,7014
7014,15818
15818,21443
21443,7767
7767,2096
2096,4807
4807,16184
16184,21974
21974,4197
4197,21453
21453,17981
17981,7674
7674,2177
2177,6946
6946,13442
13442,20393
4530,21515
21515,13144
13144,16149
16149,4641
4641,10032
10032,14354
14354,5713
5713,18154
18154,16117
3513,10951
10951,7021
7021,17948
17948,19991
19991,11947
11947,2307
2307,1710
1710,20427
20427,15533
15533,21027
2497,19625
19625,7711
7711,1554
1554,21515
21515,1974
1974,22688
22688,10719
10719,4385
4385,20262
20262,20818
20818,3480
3480,17870
17870,2925
2925,21012
21012,22911
22911,5832
5832,21532
21532,412
412,19663
19663,8566
8566,794
794,1565
1565,3108
3108,2010
2010,14933
14933,851
851,17559
17559,20609
20609,16694
16694,13009
13009,16549
16549,13247
13247,4013
4013,1386
1386,16880
16880,15141
15141,10597
10597,11928
11928,16972
16972,21306
21306,8849
8849,12005
12005,13837
13837,22841
22841,10230
10230,8159
8159,20778
20778,14422
14422,20579
20579,21656
21656,3385
3385,1091
1091,5129
5129,7233
7233,2054
2054,9774
9774,6662
6662,10355
10355,22752
22752,2424
2424,16552
16552,12376
12376,6568
6568,19471
19471,5413
5413,14354
14354,20115
20115,967
967,9195
9195,12211
12211,6150
6150,7116
7116,260
260,14906
14906,19367
19367,17058
17058,13528
13528,569
569,171
171,17725
17725,16541
16541,19950
19950,3569
3569,15669
15669,8166
8166,11343
11343,12454
12454,18070
18070,9249
9249,4703
4703,6202
6202,18072
18072,3463
3463,16117
16117,6732
6732,12419
12419,3191
3191,7174
7174,17064
17064,18128
18128,21550
21550,6242
6242,22490
22490,13674
13674,19196
19196,14953
14953,5104
5104,13272
13272,2651
2651,5844
5844,6177
6177,14899
14899,15816
15816,22854
22854,20675
20675,428
428,6999
6999,7602
7602,16860
16860,23089
23089,9592
9592,7625
7625,1447
1447,15094
15094,6654
6654,11770
11770,17461
17461,18767
18767,3229
3229,10360
10360,8848
8848,10418
10418,20417
20417,3374
3374,2893
2893,11356
11356,21974
21974,15909
15909,9939
9939,16299
16299,6501
6501,5209
5209,20892
20892,19976
19976,7242
7242,17530
17530,13593
13593,20317
20317,20861
20861,19739
19739,4423
4423,6570
6570,21241
21241,15133
15133,12311
12311,15330
15330,8088
8088,7014
7014,9508
9508,4419
4419,809
809,6203
6203,11872
11872,3788
3788,18956
18956,8938
8938,19101
19101,16921
16921,13103
13103,3906
3906,6942
6942,1133
1133,8025
8025,4063
4063,729
729,4952
4952,8553
8553,2122
2122,8508
8508,3166
3166,20276
20276,13568
13568,10767
10767,16115
16115,7973
7973,13411
13411,3708
3708,17213
17213,13644
13644,12881
12881,14080
14080,19304
19304,16953
16953,17289
21656,6013
6013,3542
3542,9188
9188,17981
17981,20635
20635,13263
13263,6946
1617,8837
8837,11096
11096,20807
20807,10230
10230,7121
903,809
809,22844
22844,19661
19661,17226
17226,21185
21185,8870
8870,15267
15267,3346
3346,11096
11096,19247
19247,13826
13826,22688
22688,14041
14041,3685
3685,4023
4023,22490
22490,14488
14488,22022
22022,8188
8188,10190
10190,2221
2221,11598
11598,21700
21700,10039
10039,20410
20410,3006
3006,14356
14356,2167
2167,17135
17135,7602
7602,6801
6801,18703
18703,21131
21131,7319
7319,22854
22854,21389
21389,16991
16991,4580
4580,5879
5879,9388
9388,12874
12874,21462
21462,19542
19542,5220
5220,13617
13617,4581
4581,6248
6248,17237
17237,13952
13952,17287
17287,15353
15353,19728
19728,5425
5425,1704
1704,8576
8576,8124
8124,3986
3986,4834
4834,8174
8174,10430
10430,3400
4216,9696
9696,1796
1796,11834
11834,18927
18927,10150
10150,7014
21700,12983
12983,19663
19663,2997
2997,13009
13009,2567
2567,15103
15103,23066
23066,17870
17870,7482
7482,2195
2195,13483
13483,6430
6430,20845
20845,9890
9890,10804
10804,10135
10135,5413
5413,3385
3385,14582
14582,8188
8188,15669
15669,12102
12102,2397
2397,18670
18670,1986
1986,1607
1607,9249
9249,16795
16795,1236
1236,16049
16049,12
12,12024
12024,15949
15949,6263
6263,7014
7014,18213
18213,8174
10021,2623
2623,17557
17557,16455
16455,14395
14395,21700
20237,9360
9360,1515
1515,17726
17726,2740
2740,2584
2584,1516
21515,7526
7526,8278
8278,5366
5366,18155
18155,19663
19663,19471
19471,14395
14395,5713
5713,1304
1304,20358
20358,21700
21700,18649
18649,12376
12376,10308
10308,12465
12465,21185
21185,8108
8108,16455
16455,153
153,13819
13819,11770
11770,17557
17557,12024
12024,11793
11793,22551
22551,14432
14432,7031
7031,14319
11181,19656
19656,11222
11222,7729
7729,16034
16034,9983
9983,1036
1036,1731
1731,6815
6815,11550
11550,5868
5868,14451
14451,17166
17166,20987
20987,21222
21222,14687
14687,3685
3685,4618
4618,4501
4501,2462
4013,11872
11872,16022
16022,22329
22329,10700
10700,2010
2010,903
903,4489
4489,7589
7589,10230
10230,7013
7013,2461
2461,19283
19283,10973
10973,4139
4139,22014
22014,20427
20427,12064
13940,19663
19663,7188
7188,6817
6817,12661
12661,12613
12613,10399
10399,21515
21515,20019
20019,13528
13528,7751
7751,16117
16117,8159
8159,14706
14706,18106
2983,19663
19663,3065
3065,21700
21700,6232
6232,9308
9308,2893
2893,12490
12490,15266
13462,20487
20487,19053
19053,17804
17804,19632
19632,16115
16115,11181
17870,12073
12073,5832
5832,11086
11086,16633
16633,10889
10889,20057
20057,18438
7083,14877
14877,967
967,20091
20091,107
107,10546
10546,19197
4910,5784
5784,3348
3348,4066
4066,15330
15330,12881
12881,14702
14702,9118
9118,7119
7119,21266
21266,8956
8956,2893
2893,5713
5713,6232
6232,810
810,9159
9159,7780
7780,7014
7014,17870
17870,15721
15721,10951
10951,16137
16137,13144
13144,19101
19101,1317
1317,4935
4935,20393
20393,3113
3113,19943
19943,7718
7718,17606
17606,4464
4464,14060
14060,18884
18884,21177
21177,13133
4911,13072
13072,22951
22951,734
734,17489
17489,22304
19663,928
928,13660
13660,2010
2010,272
272,9533
9533,21700
21700,2793
559,13216
13216,23117
23117,3235
3235,16642
16642,2440
2440,21526
21526,3098
3098,11089
11089,17754
2743,14368
14368,661
661,19997
19997,6426
6426,14812
14812,18687
18687,1036
1036,21798
21798,16455
16455,2581
18817,6170
6170,3166
3166,19086
19086,18341
18341,3065
3065,7524
7524,20491
5374,5742
5742,2893
2893,17720
17720,7014
7014,12977
12977,6316
6316,10008
11903,12799
12799,3788
3788,3056
3056,21550
21550,17181
17181,1110
1110,9155
9155,9728
9728,3215
3215,8174
8174,19494
19494,1565
1565,83
83,13973
13973,22638
22638,9398
9398,18947
18947,7718
